idx,id,title,caption,created,filesize,duration,clip_id,total_comments,total_plays,total_likes,thumbnail
2445,32748604,"How to use an Afghan box camera ""kamra-e-faoree""","The Afghan Box Camera Project provides a record of the kamra-e-faoree (instant camera) which as a living form of photography is on the brink of disappearing in Afghanistan.

In this video, Qalam Nabi, one of the last two remaining box camera photographers in Kabul demonstrates how to use his camera. 

See the How to build a kamra-e-faoree video here: https://vimeo.com/62946374.

For more information and videos and a downloadable instruction manual on how to build an Afghan box camera visit http://www.afghanboxcamera.com

A project brochure can be downloaded at http://www.afghanboxcamera.com/book/ABCP_Brochure.pdf

You can also find us on Facebook facebook.com/pages/Afghan-Box-Camera-Project/129532640494753.",2011-11-27T15:21:36-05:00,91946722,472,42562659,79,260266,6781,https://i.vimeocdn.com/video/295644816_780x439.webp
2446,36176127,Dream from 'The Glide',"Sequence from 'The Glide', a concert performance featuring video projections behind live orchestra. Premiered at Festival Maribor in 2009 and also performed by the Australian Chamber Orchestra in a series of three concerts in Melbourne and Sydney in 2011. www.jonfrank.org",2012-02-03T21:15:05-05:00,798586465,315,39552493,50,68974,1857,https://i.vimeocdn.com/video/272963855_780x439.webp
2447,41194902,Odezenne - Dedans (Official Video),"C'est l'histoire d'une révélation marketing: Une pyramide mono-trou-multi-usage.
It's the story of a marketing revelation: a pyramid-single-hole-multi-use.

Direction and Design: Vladimir Mavounia-Kouka
Animation: Laurent Box & Vladimir Mavounia-Kouka
Music and sound design: Odezenne
Song extract from the album O.V.N.I _Edition Louis XIV
http://vladimirmavouniakouka.com/
http://laurentboxpictures.tumblr.com/
http://www.odezenne.blogspot.fr/
https://www.facebook.com/odezenne",2012-04-28T07:50:52-04:00,618857409,232,42411918,171,552325,9527,https://i.vimeocdn.com/video/295096366_780x439.webp
2448,41267038,epilogue,fourth year calarts film,2012-04-29T23:30:41-04:00,3122593831,420,41753090,94,275737,3689,https://i.vimeocdn.com/video/289388783_780x439.webp
2449,41406753,Open Horizon,"Video by www.RussellHoughten.com

Music 
Composed by www.RichardHoughten.com
""Open Horizon""
Performed by Richard Houghten, Nicole Calhoun(cello) and Heidi Yoo(violin)
http://itunes.apple.com/us/album/open-horizon-ep/id524826366

Featuring: Dylan Rieder, John Rattray, Shuriken Shannon, Tom Karangelov, Jordan Taylor, Arto Saari, Oscar Meza, Dominik Dietrich, Jon Goemann, Jared Huss, Sam Winter, Jake Johnson, Stefan Janoski, Ben Nordberg

Filmed with a Canon 60d, Zeiss and Canon L lenses",2012-05-02T03:37:44-04:00,815634438,240,37913669,57,88587,1705,https://i.vimeocdn.com/video/264801700_780x439.webp
2450,31083220,ORGANIC TRIP,"Réalisation : Lilian Hardouineau /
Sound Design + musique : Cedric Vanderstraeten /
Voix : Pierre-Yves Allais /
pateafilms.org/",2011-10-25T09:14:48-04:00,559965772,341,42397960,67,161824,3432,https://i.vimeocdn.com/video/294177295_780x439.webp
2451,41169610,across the ocean.,"scenes i recorded on my 7D while on a goodwill program in Japan in February of 2012. 

We were able to walk around what remains of the Tsunami devastated township of Minamisanriku in the Tohoku region.  I recorded audio from two ladies who shared with us firsthand their story of struggle and survival. 

The Kanji at the start of the film reads ""ichi-go ichi-e"", which can be translated to ""once in a lifetime"".  I learnt this phrase near the end of my trip by another member of the program.  I think it captures the experience. 

The editing was inspired by the visual storytelling style of vimeo hero Matty Brown.. With a mix of my own too i suppose..!
You can view his work here : https://vimeo.com/matthewbrown

A big thank you to the Japanese Government for running such a successful program such as JENESYS over the last 5 years.  I will always remember my time in Japan. 

Please watch, share & enjoy.

I edited to these tracks:
- This Will Destroy You - The Mighty Rio Grande
- Helios - Bless This Morning Year
- Helios - Vargtimme
- Memoryhouse - Lately

I edited with Adobe Premiere Pro, Adobe After Effects, Magic Bullet Looks.",2012-04-27T16:19:26-04:00,259721275,426,16778908,12,33880,996,https://i.vimeocdn.com/video/103232862_780x439.webp
2452,40686575,"Toby Gale - ""Showdown""","www.tobygale.com

CAST 

Son - Rueben Crossland Jones
Father – Trevor Jones
Mother – Gayle Dennis
Opponent – Jacob Steers
Opponent’s Father- Simon Hirst
Referee- Frank Ryan
Boxer – Giovanni Marrocco

CREW

Written, produced, shot and directed by Crowns & Owls.
Production Assistant – Louis Bleazard
Costume – Katie Brown
Gaffer – Jamie Starke
Focus Puller – Adam Conlon
1st A/C – James Rhodes
Steadicam Operator - Matt Burton
Sparks – Giles Smith and Michael Battcock
Grip – Krishna Muthurangu

SPECIAL THANKS

Provision Leeds, Production Light and Sound, Harvey & Austin Ascott, Left Eye Blind, Murphy's Mill, Hunslet Boxing Club, John Taylor from Silsden Road Forest (Tilhill Forestry Ltd), Matt Burton, SPL College & Leeds college of Art and Design.

www.crownsandowls.com",2012-04-19T17:36:33-04:00,409935465,245,35796070,83,59279,1206,https://i.vimeocdn.com/video/456303469_780x439.webp
2453,41302739,It's On,"Director: Julian Acosta
DP: Travis Cline
Producer: Jared Harris

The Monster (Was Last Seen Approaching The Power Plant)
Music by Chikita Violenta
Courtesy of Arts&Crafts
Twitter: @chikitaviolenta and @artsandcrafts",2012-04-30T13:38:00-04:00,529840939,61,42315862,68,232297,4358,https://i.vimeocdn.com/video/293563601_780x439.webp
2454,41336551,the camera collection,"animation
antonio vicentini // http://antoniovicentini.tumblr.com

illustration
billy brown // http://robobilly.com

music
ben hantoot // http://benhantoot.com",2012-05-01T00:58:31-04:00,7638697,60,39401575,42,408978,3142,https://i.vimeocdn.com/video/283335548_780x439.webp
2455,41161984,N'ARRETE PAS!.  (don't stop) by Dominique Palombo,,2012-04-27T14:03:08-04:00,116155133,175,41751540,37,32652,1042,https://i.vimeocdn.com/video/293140059_780x439.webp
2456,37784682,Figure Father,"by Andrew Ellis
Nomadique Media, LLC
Thanks and Love to Pedro, Tony, Minerva, and Amber",2012-03-02T00:54:12-05:00,514341882,537,24963094,52,51732,1618,https://i.vimeocdn.com/video/167229656_780x439.webp
2457,37861996,EXOTHERMIC,"In the spring of 2011 I was granted a 3-month sabbatical at the Art Institute of Colorado which gave me the opportunity to play with some VFX tools and workflows.

I am greatly indebted to Sal Christ who was infinitely patient and cooperative, and to Kip Kuepper who turned my incoherent thoughts into a soundtrack.",2012-03-03T12:56:33-05:00,171301693,275,42304708,13,18226,186,https://i.vimeocdn.com/video/293767806_780x439.webp
2458,41205967,Kagemono: The Shadow Folk,"This is my fourth year film at Calarts! It is the story of Beopup, a little fox who goes hunting in the woods and uncovers something rather unpleasant.",2012-04-28T14:08:40-04:00,119085734,247,24951327,75,135027,2993,https://i.vimeocdn.com/video/168593440_780x439.webp
2459,26189029,Uneasiness and triangle,,2011-07-08T23:56:52-04:00,16795728,229,32882961,41,110968,1459,https://i.vimeocdn.com/video/290599034_780x439.webp
2460,41091645,Vimeo Festival + Awards Judge: Andy Bruntel,"Andy won the Music Video category at the 2010 Vimeo Festival + Awards for Liars ""Scissor"" https://vimeo.com/9591751
He is serving as a judge for the 2012 Festival + Awards.
Tickets are on sale now! vimeo.com/awards

Music ""Releases"" by Chris Rehm (chrisrehm.bandcamp.com/track/releases)",2012-04-26T12:42:30-04:00,98239881,140,40972394,84,187743,3434,https://i.vimeocdn.com/video/569176140_780x439.webp
2461,41074044,Visualtraveling - 'Kim Il-Sung's Birthday Party',"Traveling to the Hermit Kingdom is already bizarre enough, but when we heard that North Korea would be celebrating the 100 year anniversary of the Great Leader & eternal president, Kim Il-sung, there was no way to let such an epic birthday party slip through our hands.

Laurence Keefe, Kirill Korobkov and I flew over to Pyongyang for two days to witness the madness. While skateboarding within the DPRK was our main intention, it was overshadowed by the celebrations & the 'no sliding' anywhere rule.

The three minute clip portrays a small insight into North Korea from the 15th of April 2012.

Filmed & Edited by Patrik Wallner

For more info please go to www.visualtraveling.com",2012-04-26T07:40:13-04:00,137387260,180,42161699,5,37147,538,https://i.vimeocdn.com/video/292873025_780x439.webp
2462,36587404,BIRDPEN-Nature Regulate,"Music: BIRDPEN

Story, Director:            
Animation:         
Illustration:         
Backgrounds:        
POOYA ABBASIAN
               
Illustration:
Character Design:
3D character Modeling:
FARSHID MONFARED

3D Animation:
3D Object Modeling:
Post Production:
FARAZ ABBASI

www.p-abbasian.com",2012-02-10T22:36:56-05:00,244739501,390,40762760,119,54290,449,https://i.vimeocdn.com/video/289871444_780x439.webp
2463,39847377,Pulse of the city - ZAGREB,"Follow my work on Facebook: https://www.facebook.com/marko.vrdoljak.148

Video is awarded at 50th International TourFilm Festival, Lecce, Italy, Zagreb TourFilm Festival, Croatia and 15. ITF ’CRO 2012., Solin, Croatia.

A short film made of thousands of photos, timelapse and video sequences fulfilled with special visual effects and custom composed music. The goal of this film was to capture positive energy of the city of Zagreb, Croatia. The film also shows Zagreb's rich street and nightlife, culture and sacral heritage together with internationally known attractions, events and many more.

Material for this film was filmed during the period 2010-2012 by Marko Vrdoljak, postproduction and special effects were made by Dražen Zeljković while music and sound effects were made by Zvonko Tešić.

Gear used: Canon 5D Mark2, Canon 7D, Kessler's Cineslider, Revolution Head and Oracle controller with lenses Canon 17-40 F4 L, Canon 70-200 F4 L IS, Canon 100-400 F4-5.6 L IS and Sigma 300-800 F 5.6.

Authors would like to thank to all the people and organizations who helped in making of this project. For more info on our works and contact details please visit us on: Marko Vrdoljak - www.markovrdoljak.com, Dražen Zeljković - www.drazenzeljkovic.com, Zvonko Tešić - www.infobyte.hr",2012-04-05T14:08:53-04:00,482064477,450,41951380,28,67456,1239,https://i.vimeocdn.com/video/290875563_780x439.webp
2464,40900776,Forgotten,"A haunting look inside the memories of an abandoned home...

Watch with headphones for the best experience.

Shot entirely on the Canon 5D mark iii.
Zeiss 50mm and Canon L Series 24-70

Director - Michael Cameneti
Writer - Michael Cameneti
DoP - Michael Cameneti
Assistant Camera - Miles Austin
Gaffer - Matt Harkless
Sound Design - Michael Cameneti

Special thanks to Chris Lazor & Pete Zimmerman for the creative input and encouragement to help make this film happen.",2012-04-23T18:07:21-04:00,779247910,115,35696200,29,49798,1399,https://i.vimeocdn.com/video/245624767_780x439.webp
2465,40852225,Punks Jump Up feat Dave 1/Chromeo - Mr Overtime,"Produced by ChezEddy www.twitter.com/chezeddy
Directed by Maxime Bruneel www.twitter.com/maxbruneel
Producers : Nicolas de Rosanbo www.twitter.com/nlpdr, Jean-Francois Bourrel

The song is here :
http://s.beatport.com/mrovertime
http://bit.ly/MrOitunes

Read the making of the project: 
http://chezeddy.com/en/blog/69/punks-jump-up-feat-dave-1-chromeo-mr-overtime-by-maxime-bruneel

Full credits :
Label : Moda
Line Producer : Coline Six
Post-Production : Anne-Lise Mallard - Steven Ligot
CG Supervisor : Christophe Delamare
CG Artists : Jérôme Auffret, Maxime Granger, Fred Morteyrol, Laurent Davené
2D Supervisor : Tina Dardenne
2D Artists : Mathieu Ratier, Grégory Jaillard, Jérémy Macedo, Alrik Blöm, Mathieu Babin et Philippe Valette
Editing : Manuel Coutant (thanks @ChezLouis)",2012-04-23T04:14:46-04:00,774917752,173,42108559,87,146373,1564,https://i.vimeocdn.com/video/292117631_780x439.webp
2466,40847329,SubWars,"An old man on the subway,but nobody can Offer one 's seat to  him……At the same time，the  old  man ……

I want talk about some problems in society,and Morality. ahaha ~just a Tribute  for  .Thanks Animetaste.net(http://www.animetaste.net)!

director :SeanSoong(http://seansoong.diandian.com)
Original music: 〃囍〃[Ayo_Chen](http://www.china-wave.cn)",2012-04-23T01:29:39-04:00,177175280,311,41669642,114,123452,3067,https://i.vimeocdn.com/video/572750946_780x439.webp
2467,40716035,Liars - No.1 Against The Rush (Official Video),"No.1 Against The Rush is the first single taken from Liars eagerly awaited new album, WIXIW. 

PRE-ORDER WIXIW NOW - http://liars.sandbag.uk.com

The video was shot in LA, by Todd Cole.

No. 1 Against The Rush is released on 12"" and digital download on 28 May, and precedes the 11-track album, WIXIW (pronounced ""wish you""), out 4 June 2012 (June 5 in the USA).

The album, with artwork designed by John Weise, will be available on CD, deluxe vinyl (with CD) and limited edition vinyl with silk screened embossed covers hand dipped in black wax by the band.",2012-04-20T07:32:06-04:00,186626334,309,12128138,100,57347,1726,https://i.vimeocdn.com/video/155933459_780x439.webp
2468,39861702,"Fail Again, Fail Better","""Never confuse a single defeat with a final defeat"" -F. Scott Fitzgerald

Summer Internship project produced at BL:ND / www.blind.com
Direction / Design / Animation by David Bauer, Michael Ko and Sara Shin.

Sound design by David Kamp / davidkamp.de

Sara Shin / www.sarashin.tv
David Bauer / www.dabinmotion.ch
Mike Ko / www.mike-Ko.com",2012-04-05T18:37:35-04:00,339192400,92,25108609,12,21563,154,https://i.vimeocdn.com/video/165099962_780x439.webp
